timestamp,value
2016-03-06 00:00:00,21.301042739074038
2016-03-13 00:00:00,19.807377323033386
2016-03-20 00:00:00,19.0815059304773
2016-03-27 00:00:00,15.733167812378843
2016-04-03 00:00:00,10.735286516778517
2016-04-10 00:00:00,13.59078077835364
2016-04-17 00:00:00,16.80011086971355
2016-04-24 00:00:00,18.399605206867125
2016-05-01 00:00:00,25.76085841436697
2016-05-08 00:00:00,29.637289542344273
2016-05-15 00:00:00,33.289364594753096
2016-05-22 00:00:00,35.63218332385259
2016-05-29 00:00:00,36.75019504972622
2016-06-05 00:00:00,32.277459773975075
2016-06-12 00:00:00,21.49233343460179
2016-06-19 00:00:00,14.593165414949448
2016-06-26 00:00:00,10.43042220174233
2016-07-03 00:00:00,4.908211772235392
2016-07-10 00:00:00,-1.761795790303262
2016-07-17 00:00:00,-4.831765392968925
2016-07-24 00:00:00,-4.934637435560537
2016-07-31 00:00:00,-1.0381877479438806
2016-08-07 00:00:00,1.7453822244266615
2016-08-14 00:00:00,3.847103066344908
2016-08-21 00:00:00,5.309006516510491
2016-08-28 00:00:00,-0.12278355169772848
2016-09-04 00:00:00,-7.741349371121975
2016-09-11 00:00:00,-15.126984339487414
2016-09-18 00:00:00,-18.546521055692903
2016-09-25 00:00:00,-26.545560613478404
2016-10-02 00:00:00,-29.48795986379668
2016-10-09 00:00:00,-32.041677725658815
2016-10-16 00:00:00,-28.715385678452808
2016-10-23 00:00:00,-27.044548697295518
2016-10-30 00:00:00,-24.081053442545524
2016-11-06 00:00:00,-20.93279885710399
2016-11-13 00:00:00,-20.07367840353983
2016-11-20 00:00:00,-17.41701788579812
2016-11-27 00:00:00,-14.762269054453025
2016-12-04 00:00:00,-16.199114959542314
2016-12-11 00:00:00,-18.66634032547276
2016-12-18 00:00:00,-21.095528456710845
2016-12-25 00:00:00,-21.495343024937362
2017-01-01 00:00:00,-21.701460821078353
2017-01-08 00:00:00,-22.34455444268383
2017-01-15 00:00:00,-13.11267463916436
2017-01-22 00:00:00,-4.676487710257742
2017-01-29 00:00:00,3.426614895659638
2017-02-05 00:00:00,12.966290679127539
2017-02-12 00:00:00,16.188390709132513
2017-02-19 00:00:00,20.105395295446343
2017-02-26 00:00:00,22.360354143971477
2017-03-05 00:00:00,23.34203345664131
2017-03-12 00:00:00,17.953967858924777
2017-03-19 00:00:00,18.675772055512855
2017-03-26 00:00:00,12.287047118181523
2017-04-02 00:00:00,9.74529024311215
2017-04-09 00:00:00,11.981695435339159
2017-04-16 00:00:00,14.314905101525587
2017-04-23 00:00:00,17.91366377330374
2017-04-30 00:00:00,25.842205927008404
2017-05-07 00:00:00,31.863180265598245
2017-05-14 00:00:00,32.792546540918266
2017-05-21 00:00:00,30.880965073633334
2017-05-28 00:00:00,31.106606308593168
2017-06-04 00:00:00,28.124442693563328
2017-06-11 00:00:00,17.63468269499051
2017-06-18 00:00:00,11.526158135845828
2017-06-25 00:00:00,8.754620494789
2017-07-02 00:00:00,2.519408258630685
2017-07-09 00:00:00,-2.0735278998560545
2017-07-16 00:00:00,-1.9451092923632536
2017-07-23 00:00:00,-3.574132886337387
2017-07-30 00:00:00,0.10826072987467139
2017-08-06 00:00:00,2.9695574667158726
2017-08-13 00:00:00,2.898041405557933
2017-08-20 00:00:00,2.846833935720936
2017-08-27 00:00:00,-1.7810604135708785
2017-09-03 00:00:00,-8.346187125894724
2017-09-10 00:00:00,-12.697707044076044
2017-09-17 00:00:00,-20.658526799812712
2017-09-24 00:00:00,-26.061977289616596
2017-10-01 00:00:00,-28.45489010965754
2017-10-08 00:00:00,-29.513087220518827
2017-10-15 00:00:00,-30.344781832703752
2017-10-22 00:00:00,-27.938063895770888
2017-10-29 00:00:00,-24.781070534828423
2017-11-05 00:00:00,-21.206571973896178
2017-11-12 00:00:00,-15.98968100671319
2017-11-19 00:00:00,-12.948510960870594
2017-11-26 00:00:00,-14.302274437459749
2017-12-03 00:00:00,-14.836150812320374
2017-12-10 00:00:00,-15.280021852899516
2017-12-17 00:00:00,-19.13308340555995
2017-12-24 00:00:00,-21.273306905295218
2017-12-31 00:00:00,-20.372779618205513
2018-01-07 00:00:00,-18.13262271041189
2018-01-14 00:00:00,-14.894688452069483
2018-01-21 00:00:00,-15.10121903643217
2018-01-28 00:00:00,-3.038893841767894
2018-02-04 00:00:00,9.005219535355094
2018-02-11 00:00:00,12.281206806635451
2018-02-18 00:00:00,18.989653418172185
2018-02-25 00:00:00,16.53840978802178
2018-03-04 00:00:00,17.76135645403584
2018-03-11 00:00:00,19.177128663419143
2018-03-18 00:00:00,16.38607291395557
2018-03-25 00:00:00,10.323757763050425
2018-04-01 00:00:00,10.578895574913805
2018-04-08 00:00:00,13.679500103629978
2018-04-15 00:00:00,15.506243302364469
2018-04-22 00:00:00,21.87580964445157
2018-04-29 00:00:00,23.01541592683687
2018-05-06 00:00:00,30.849293957075965
2018-05-13 00:00:00,30.39208017211679
2018-05-20 00:00:00,34.223483608773265
2018-05-27 00:00:00,31.38958142744503
2018-06-03 00:00:00,28.13650556452001
2018-06-10 00:00:00,22.879692766168112
2018-06-17 00:00:00,15.056054431499675
2018-06-24 00:00:00,8.72760074162591
2018-07-01 00:00:00,6.547783183127078
2018-07-08 00:00:00,0.900660383991154
2018-07-15 00:00:00,-0.43016601840915536
2018-07-22 00:00:00,-0.7035819600492333
2018-07-29 00:00:00,-0.06657815006839454
2018-08-05 00:00:00,1.235718754766479
2018-08-12 00:00:00,1.4352516607693715
2018-08-19 00:00:00,-0.21589747743344212
2018-08-26 00:00:00,-0.60254464681279
2018-09-02 00:00:00,-3.8643381355835817
2018-09-09 00:00:00,-14.731189320200274
2018-09-16 00:00:00,-18.819737792710683
2018-09-23 00:00:00,-25.860647108669106
2018-09-30 00:00:00,-31.20893145127677
2018-10-07 00:00:00,-34.56577373869987
2018-10-14 00:00:00,-32.18234066417827
2018-10-21 00:00:00,-30.484632124868114
2018-10-28 00:00:00,-24.23350239128122
2018-11-04 00:00:00,-18.853591233479328
2018-11-11 00:00:00,-13.737842649641479
2018-11-18 00:00:00,-12.24922446785775
2018-11-25 00:00:00,-9.876159138008465
2018-12-02 00:00:00,-15.784345833606213
2018-12-09 00:00:00,-15.042648495060785
2018-12-16 00:00:00,-20.20128258362714
2018-12-23 00:00:00,-18.537881576922434
2018-12-30 00:00:00,-21.653135244707727
2019-01-06 00:00:00,-21.920862817391377
2019-01-13 00:00:00,-13.675821355373241
2019-01-20 00:00:00,-7.7758104906528445
2019-01-27 00:00:00,0.07413565025782666
2019-02-03 00:00:00,5.0366343883178395
2019-02-10 00:00:00,15.299769628492363
2019-02-17 00:00:00,22.880507509641195
2019-02-24 00:00:00,24.700175717592625
2019-03-03 00:00:00,23.10903944604584
2019-03-10 00:00:00,18.506262750715212
2019-03-17 00:00:00,20.325235106050677
2019-03-24 00:00:00,12.72329786774172
2019-03-31 00:00:00,12.900143898163439
2019-04-07 00:00:00,13.051105673457288
2019-04-14 00:00:00,17.86575003302319
2019-04-21 00:00:00,18.871974663686856
2019-04-28 00:00:00,20.325541338983903
2019-05-05 00:00:00,23.721473269289127
2019-05-12 00:00:00,26.494682128807618
2019-05-19 00:00:00,31.668857254184314
2019-05-26 00:00:00,32.46783277781221
2019-06-02 00:00:00,28.443918255324657
2019-06-09 00:00:00,18.66584733135095
2019-06-16 00:00:00,11.479966757862766
2019-06-23 00:00:00,6.681204301185286
2019-06-30 00:00:00,2.4274831188753105
2019-07-07 00:00:00,1.724571224148674
2019-07-14 00:00:00,-1.0145391955756513
2019-07-21 00:00:00,1.0917678372037818
2019-07-28 00:00:00,2.444970648707898
2019-08-04 00:00:00,2.414001628240948
2019-08-11 00:00:00,5.298074689127858
2019-08-18 00:00:00,1.9480328924367205
2019-08-25 00:00:00,-2.4649693279740035
2019-09-01 00:00:00,-6.552752590428846
2019-09-08 00:00:00,-16.002806415413847
2019-09-15 00:00:00,-24.025122768529513
2019-09-22 00:00:00,-27.969547559790907
2019-09-29 00:00:00,-33.133523333753324
2019-10-06 00:00:00,-34.120561741114734
2019-10-13 00:00:00,-34.00240621728981
2019-10-20 00:00:00,-29.78604943623999
2019-10-27 00:00:00,-27.973111179292463
2019-11-03 00:00:00,-19.541155592760205
2019-11-10 00:00:00,-15.195683781306682
2019-11-17 00:00:00,-11.725057250970034
2019-11-24 00:00:00,-9.24220635289728
2019-12-01 00:00:00,-11.456346162098113
2019-12-08 00:00:00,-14.841359535296442
2019-12-15 00:00:00,-14.79691014362139
2019-12-22 00:00:00,-15.801860001571907
2019-12-29 00:00:00,-19.30957762179125
2020-01-05 00:00:00,-18.376682071857743
2020-01-12 00:00:00,-13.425470382763915
2020-01-19 00:00:00,-6.446786235682941
2020-01-26 00:00:00,0.4621114851310737
2020-02-02 00:00:00,8.294041808090123
2020-02-09 00:00:00,16.025869599924686
2020-02-16 00:00:00,23.24305799893665
2020-02-23 00:00:00,23.31672076161617
2020-03-01 00:00:00,21.307802897232442
2020-03-08 00:00:00,18.97752058034865
2020-03-15 00:00:00,19.063925986937836
2020-03-22 00:00:00,16.887839318415537
2020-03-29 00:00:00,16.81328666426338
2020-04-05 00:00:00,17.971978762548154
2020-04-12 00:00:00,17.14810106700163
2020-04-19 00:00:00,22.544173831359764
2020-04-26 00:00:00,26.159486162050882
2020-05-03 00:00:00,32.76135203118288
2020-05-10 00:00:00,35.67134192985637
2020-05-17 00:00:00,33.43298206320553
2020-05-24 00:00:00,33.90639333336662
2020-05-31 00:00:00,27.155830689404887
2020-06-07 00:00:00,24.12835953024141
2020-06-14 00:00:00,14.133648636098577
2020-06-21 00:00:00,5.253075651109983
2020-06-28 00:00:00,-0.8554905039746661
2020-07-05 00:00:00,-0.4501858350551151
2020-07-12 00:00:00,-1.791989956953925
2020-07-19 00:00:00,-1.2625953670758756
2020-07-26 00:00:00,-1.7881363040058549
2020-08-02 00:00:00,0.8551167569947191
2020-08-09 00:00:00,3.340295510548347
2020-08-16 00:00:00,1.7590132632186983
2020-08-23 00:00:00,-2.828024808030402
2020-08-30 00:00:00,-6.5734916797641905
2020-09-06 00:00:00,-10.446467224469462
2020-09-13 00:00:00,-12.455624041054246
2020-09-20 00:00:00,-24.255148782679164
2020-09-27 00:00:00,-28.780825598205517
2020-10-04 00:00:00,-32.46383240881765
2020-10-11 00:00:00,-31.872959495893788
2020-10-18 00:00:00,-32.21444688267733
2020-10-25 00:00:00,-27.14480495636826
2020-11-01 00:00:00,-24.175255292868425
2020-11-08 00:00:00,-18.729993116369943
2020-11-15 00:00:00,-12.564581933711114
2020-11-22 00:00:00,-11.313855217851668
2020-11-29 00:00:00,-14.644402168036503
2020-12-06 00:00:00,-19.68949307371105
2020-12-13 00:00:00,-22.55968082737028
2020-12-20 00:00:00,-19.373141607828508
2020-12-27 00:00:00,-17.50391153474414
2021-01-03 00:00:00,-17.47904041889572
2021-01-10 00:00:00,-15.102371282424823
2021-01-17 00:00:00,-11.000816803961957
2021-01-24 00:00:00,-3.404457761904819
2021-01-31 00:00:00,4.069183318023301
2021-02-07 00:00:00,9.879655863446287
2021-02-14 00:00:00,14.459787666131326
2021-02-21 00:00:00,19.43736726655351
2021-02-28 00:00:00,20.173532338704707
2021-03-07 00:00:00,17.470489630753548
2021-03-14 00:00:00,14.659813842736817
2021-03-21 00:00:00,15.290669108499037
2021-03-28 00:00:00,15.618514165049085
2021-04-04 00:00:00,12.598853465477394
2021-04-11 00:00:00,17.938150356304394
2021-04-18 00:00:00,21.176057277152285
2021-04-25 00:00:00,25.26685326412392
2021-05-02 00:00:00,29.853905819128492
2021-05-09 00:00:00,29.429434305911116
2021-05-16 00:00:00,29.131972687800467
2021-05-23 00:00:00,27.341312887060887
2021-05-30 00:00:00,23.668932527388264
2021-06-06 00:00:00,17.049120194146628
2021-06-13 00:00:00,10.001290252716581
2021-06-20 00:00:00,4.089387756988026
2021-06-27 00:00:00,-2.940684608615518
2021-07-04 00:00:00,-6.166767519977095
2021-07-11 00:00:00,-3.307674989268401
2021-07-18 00:00:00,-3.2088901077981564
2021-07-25 00:00:00,-1.5642567359458113
2021-08-01 00:00:00,-1.780028363188435
2021-08-08 00:00:00,0.2405328709684662
2021-08-15 00:00:00,1.3066664763194038
2021-08-22 00:00:00,1.2160300139398084
2021-08-29 00:00:00,-4.415845818182882
2021-09-05 00:00:00,-14.981161887206643
2021-09-12 00:00:00,-22.98705051376253
2021-09-19 00:00:00,-29.951584323971712
2021-09-26 00:00:00,-32.75501529643525
2021-10-03 00:00:00,-31.967257600753
2021-10-10 00:00:00,-32.08549314481187
2021-10-17 00:00:00,-29.971098501807496
2021-10-24 00:00:00,-24.769923704080387
2021-10-31 00:00:00,-20.574838963431848
2021-11-07 00:00:00,-16.205417203211802
2021-11-14 00:00:00,-15.556064011582881
2021-11-21 00:00:00,-18.415285785215094
2021-11-28 00:00:00,-17.538790135144815
2021-12-05 00:00:00,-12.646627626152462
2021-12-12 00:00:00,-21.61504831160271
2021-12-19 00:00:00,-24.183989715179194
2021-12-26 00:00:00,-19.443070985209566
2022-01-02 00:00:00,-17.134732222870877
2022-01-09 00:00:00,-13.935395045258982
2022-01-16 00:00:00,-5.868958804945752
2022-01-23 00:00:00,-0.536115983520859
2022-01-30 00:00:00,10.10555084204026
2022-02-06 00:00:00,15.018851109674678
2022-02-13 00:00:00,20.268578439219432
2022-02-20 00:00:00,23.13552383648794
2022-02-27 00:00:00,22.434426201427172
2022-03-06 00:00:00,18.66975224251577
2022-03-13 00:00:00,16.21563230091723
2022-03-20 00:00:00,14.671332760286678
2022-03-27 00:00:00,10.509531878055567
2022-04-03 00:00:00,11.265670150275435
2022-04-10 00:00:00,11.473644733926136
2022-04-17 00:00:00,14.89736487162038
2022-04-24 00:00:00,21.666319909667948
2022-05-01 00:00:00,27.67486855951656
2022-05-08 00:00:00,31.28355406211465
2022-05-15 00:00:00,32.76374963144942
2022-05-22 00:00:00,31.11108555835664
2022-05-29 00:00:00,24.823306533082555
2022-06-05 00:00:00,22.254241626532803
2022-06-12 00:00:00,12.412181996158042
2022-06-19 00:00:00,6.413171337091862
2022-06-26 00:00:00,5.213363252758527
2022-07-03 00:00:00,-1.9165451439879115
2022-07-10 00:00:00,-1.9273675112879072
2022-07-17 00:00:00,-0.658251391193684
2022-07-24 00:00:00,-0.5740464234479347
2022-07-31 00:00:00,2.0464037594600697
2022-08-07 00:00:00,3.6285769056751187
2022-08-14 00:00:00,2.4693111271489805
2022-08-21 00:00:00,-1.4641167019069354
2022-08-28 00:00:00,-3.86304483829874
2022-09-04 00:00:00,-15.285546925819926
2022-09-11 00:00:00,-22.643391671061327
2022-09-18 00:00:00,-26.54795199582428
2022-09-25 00:00:00,-27.436825132980285
2022-10-02 00:00:00,-29.304613006733003
2022-10-09 00:00:00,-29.780355988936485
2022-10-16 00:00:00,-25.891046269675584
2022-10-23 00:00:00,-23.092477795546415
2022-10-30 00:00:00,-15.578015096688517
2022-11-06 00:00:00,-17.998555475685816
2022-11-13 00:00:00,-15.578962048169707
2022-11-20 00:00:00,-13.891186510867
2022-11-27 00:00:00,-13.903574224503227
2022-12-04 00:00:00,-20.35938535931131
2022-12-11 00:00:00,-22.945656942950862
2022-12-18 00:00:00,-20.408065756264197
2022-12-25 00:00:00,-20.697384665704824
2023-01-01 00:00:00,-13.830087035668424
2023-01-08 00:00:00,-15.394370997736178
2023-01-15 00:00:00,-10.99114337795357
2023-01-22 00:00:00,-3.0990351073184965
2023-01-29 00:00:00,3.2745626584003116
2023-02-05 00:00:00,9.889420849499478
2023-02-12 00:00:00,15.500646571206786
2023-02-19 00:00:00,18.09034796067545
2023-02-26 00:00:00,21.962120297318158
2023-03-05 00:00:00,18.467812866953857
2023-03-12 00:00:00,17.56690367026816
2023-03-19 00:00:00,13.9708813318166
2023-03-26 00:00:00,10.646124386614062
2023-04-02 00:00:00,10.725319052007904
2023-04-09 00:00:00,16.582567906956623
2023-04-16 00:00:00,20.36767905252485
2023-04-23 00:00:00,27.972310744686034
2023-04-30 00:00:00,34.49958020832527
2023-05-07 00:00:00,34.56772488570534
2023-05-14 00:00:00,35.26449867160344
2023-05-21 00:00:00,33.61183351500484
2023-05-28 00:00:00,28.044770187119862
2023-06-04 00:00:00,24.220190982720432
2023-06-11 00:00:00,18.81110021591583
2023-06-18 00:00:00,8.942356700497633
2023-06-25 00:00:00,2.714088791565664
2023-07-02 00:00:00,0.024379289211974076
2023-07-09 00:00:00,0.23902507733286615
2023-07-16 00:00:00,4.2984852939012885
2023-07-23 00:00:00,4.057148422622727
2023-07-30 00:00:00,4.515645254554918
2023-08-06 00:00:00,1.6835456496896783
2023-08-13 00:00:00,1.5097648505858983
2023-08-20 00:00:00,-2.0403638061194207
2023-08-27 00:00:00,-8.070513649457238
2023-09-03 00:00:00,-14.722697279529463
2023-09-10 00:00:00,-21.961091591141443
2023-09-17 00:00:00,-29.39208922017211
2023-09-24 00:00:00,-32.49351791805081
2023-10-01 00:00:00,-33.17364617379455
2023-10-08 00:00:00,-33.5804942612408
2023-10-15 00:00:00,-27.555767463474837
2023-10-22 00:00:00,-22.732934377774654
2023-10-29 00:00:00,-18.300156064760486
2023-11-05 00:00:00,-14.160035229405704
2023-11-12 00:00:00,-9.883252532382523
2023-11-19 00:00:00,-10.801871132244276
2023-11-26 00:00:00,-12.290267310744929
2023-12-03 00:00:00,-15.488317800936409
2023-12-10 00:00:00,-18.195310978409516
2023-12-17 00:00:00,-19.72010687654911
2023-12-24 00:00:00,-20.797293039641907
2023-12-31 00:00:00,-18.853919150642266
2024-01-07 00:00:00,-14.269138708471015
2024-01-14 00:00:00,-5.208431922234595
2024-01-21 00:00:00,-0.5103916633660194
2024-01-28 00:00:00,6.2585614009066015
2024-02-04 00:00:00,13.430972126669952
2024-02-11 00:00:00,21.718818814227667
2024-02-18 00:00:00,25.11075203760223
2024-02-25 00:00:00,23.474424476060875
2024-03-03 00:00:00,22.334686214750057
2024-03-10 00:00:00,17.43077448152662
2024-03-17 00:00:00,13.226342410609089
2024-03-24 00:00:00,15.008660722965608
2024-03-31 00:00:00,14.250702003493156
2024-04-07 00:00:00,16.95761614537198
2024-04-14 00:00:00,16.603883850796123
2024-04-21 00:00:00,21.844694073279506
2024-04-28 00:00:00,30.92929444734921
2024-05-05 00:00:00,32.78813183136354
2024-05-12 00:00:00,34.40256805858539
2024-05-19 00:00:00,33.57275193419639
2024-05-26 00:00:00,25.99149597754592
2024-06-02 00:00:00,19.08979943332901
2024-06-09 00:00:00,13.442008482089888
2024-06-16 00:00:00,8.16648327446312
2024-06-23 00:00:00,1.653965308007583
2024-06-30 00:00:00,0.3989386402584547
2024-07-07 00:00:00,-2.1377612551549907
2024-07-14 00:00:00,-2.9966530636239574
2024-07-21 00:00:00,-4.106358598213036
2024-07-28 00:00:00,-3.4071644458739287
2024-08-04 00:00:00,-1.0540783565579384
2024-08-11 00:00:00,-3.3332838961132456
2024-08-18 00:00:00,-1.3657133445935434
2024-08-25 00:00:00,-10.682498287463124
2024-09-01 00:00:00,-14.616406441129485
2024-09-08 00:00:00,-16.921215959776013
2024-09-15 00:00:00,-20.8705170395354
2024-09-22 00:00:00,-29.391851173538814
2024-09-29 00:00:00,-33.851946244389495
2024-10-06 00:00:00,-34.865013744505646
2024-10-13 00:00:00,-30.59087243060395
2024-10-20 00:00:00,-26.18532077133883
2024-10-27 00:00:00,-18.823675529731
2024-11-03 00:00:00,-14.40957712872535
2024-11-10 00:00:00,-13.937704727968432
2024-11-17 00:00:00,-9.780185631642816
2024-11-24 00:00:00,-16.414554961189253
2024-12-01 00:00:00,-20.980370067032524
2024-12-08 00:00:00,-20.839001689737973
2024-12-15 00:00:00,-22.986898704510793
2024-12-22 00:00:00,-24.827847332062333
2024-12-29 00:00:00,-22.69629990574782
2025-01-05 00:00:00,-13.961610696777603
2025-01-12 00:00:00,-4.918667257807565
2025-01-19 00:00:00,2.712490891071899
